file,date,terms
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2018-12-18-CREC-2018-12-18-pt1-PgS7784-2.html,2018,"immigration, immigrant, migrant"
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2018-12-18-CREC-2018-12-18-pt1-PgS7785-4.html,2018,mexico
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2018-12-18-CREC-2018-12-18-pt1-PgS7790.html,2018,"migrant, mexico"
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2018-12-18-CREC-2018-12-18-pt1-PgS7791-3.html,2018,border
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2018-12-18-CREC-2018-12-18-pt1-PgS7791.html,2018,border
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2018-12-18-CREC-2018-12-18-pt1-PgS7796-2.html,2018,unauthorized
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2018-12-18-CREC-2018-12-18-pt1-PgS7809.html,2018,unauthorized
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2018-12-19-CREC-2018-12-19-pt1-PgS7889.html,2018,"immigration, immigrant, migrant, dreamer"
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2018-12-19-CREC-2018-12-19-pt1-PgS7891-2.html,2018,"immigration, border, border security"
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2018-12-19-CREC-2018-12-19-pt1-PgS7892.html,2018,refugee
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2018-12-19-CREC-2018-12-19-pt1-PgS7893.html,2018,"immigration, border, wall, detention, border security"
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2018-12-19-CREC-2018-12-19-pt1-PgS7898-4.html,2018,"immigration, immigrant, migrant, border, wall, mexico"
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2018-12-19-CREC-2018-12-19-pt1-PgS7899-2.html,2018,"border, border security"
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2018-12-19-CREC-2018-12-19-pt1-PgS7905-2.html,2018,wall
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2018-12-19-CREC-2018-12-19-pt1-PgS7907.html,2018,migrant
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2018-12-19-CREC-2018-12-19-pt1-PgS7912.html,2018,border
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2018-12-19-CREC-2018-12-19-pt1-PgS7914-3.html,2018,"immigration, immigrant, migrant, citizenship, border, undocumented, path to citizenship"
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2018-12-19-CREC-2018-12-19-pt1-PgS7922.html,2018,ice
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2018-12-19-CREC-2018-12-19-pt1-PgS7924-3.html,2018,undocumented
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2018-12-19-CREC-2018-12-19-pt1-PgS7926-2.html,2018,detention
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2018-12-19-CREC-2018-12-19-pt1-PgS7930-2.html,2018,"asylum, refugee, detention"
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2018-12-19-CREC-2018-12-19-pt1-PgS7931-2.html,2018,"citizenship, refugee"
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2018-12-19-CREC-2018-12-19-pt1-PgS7932.html,2018,mexico
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2018-12-19-CREC-2018-12-19-pt1-PgS7933-4.html,2018,"immigrant, migrant, border, unauthorized"
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2018-12-20-CREC-2018-12-20-pt1-PgH10509-3.html,2018,"detention, mexico"
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2018-12-20-CREC-2018-12-20-pt1-PgS7962-4.html,2018,"border, wall, border security, mexico"
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2018-12-20-CREC-2018-12-20-pt1-PgS7964.html,2018,ice
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2018-12-20-CREC-2018-12-20-pt1-PgS7971.html,2018,"immigration, migrant, border, asylum, border security, cbp"
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2018-12-20-CREC-2018-12-20-pt1-PgS7974-2.html,2018,mexico
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2018-12-20-CREC-2018-12-20-pt1-PgS7976-2.html,2018,border
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2018-12-20-CREC-2018-12-20-pt1-PgS7976.html,2018,immigration
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2018-12-20-CREC-2018-12-20-pt1-PgS7981-3.html,2018,refugee
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2018-12-20-CREC-2018-12-20-pt1-PgS7981-4.html,2018,wall
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2018-12-20-CREC-2018-12-20-pt1-PgS7982.html,2018,"immigration, migrant, citizenship, border, refugee, daca, visa, detention, mexico"
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2018-12-20-CREC-2018-12-20-pt1-PgS7984.html,2018,immigration
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2018-12-20-CREC-2018-12-20-pt1-PgS7986.html,2018,mexico
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2018-12-20-CREC-2018-12-20-pt1-PgS7991-2.html,2018,citizenship
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2018-12-21-CREC-2018-12-21-pt1-PgH10539.html,2018,"migrant, citizenship, border, detention, cbp"
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2018-12-21-CREC-2018-12-21-pt1-PgH10547.html,2018,refugee
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2018-12-21-CREC-2018-12-21-pt1-PgH10548.html,2018,"immigration, migrant"
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2018-12-21-CREC-2018-12-21-pt1-PgH10550.html,2018,citizenship
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2018-12-21-CREC-2018-12-21-pt1-PgH10553.html,2018,immigration
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2018-12-21-CREC-2018-12-21-pt1-PgH10585-3.html,2018,mexico
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2018-12-21-CREC-2018-12-21-pt1-PgH10586-2.html,2018,"ice, cbp"
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2018-12-21-CREC-2018-12-21-pt1-PgS8005-8.html,2018,"border, wall, border security, mexico"
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2018-12-21-CREC-2018-12-21-pt1-PgS8006.html,2018,"immigration, border, border security"
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2018-12-21-CREC-2018-12-21-pt1-PgS8007.html,2018,"border, wall, border security"
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2018-12-21-CREC-2018-12-21-pt1-PgS8012-2.html,2018,wall
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2018-12-21-CREC-2018-12-21-pt1-PgS8012.html,2018,"border, wall"
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2018-12-21-CREC-2018-12-21-pt1-PgS8015-2.html,2018,border
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2018-12-22-CREC-2018-12-22-pt1-PgD1321-3.html,2018,visa
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2018-12-22-CREC-2018-12-22-pt1-PgS8021-6.html,2018,"border, border security, cbp"
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2018-12-22-CREC-2018-12-22-pt1-PgS8022-3.html,2018,"immigration, immigrant, migrant, border, refugee, wall, border security, mexico"
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2018-12-22-CREC-2018-12-22-pt1-PgS8025-2.html,2018,"immigration, citizenship, border, asylum, refugee, wall, daca, border security"
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2018-12-24-CREC-2018-12-24-pt1-PgD1323-6.html,2018,visa
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2018-12-27-CREC-2018-12-27-pt1-PgD1326-3.html,2018,mexico
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2018-12-27-CREC-2018-12-27-pt1-PgD1327-2.html,2018,visa
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2018-12-27-CREC-2018-12-27-pt1-PgH10597-6.html,2018,mexico
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2018-12-27-CREC-2018-12-27-pt1-PgH10597-8.html,2018,mexico
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2018-12-31-CREC-2018-12-31-pt1-PgD1329-6.html,2018,visa
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2018-12-31-CREC-2018-12-31-pt1-PgE1739-2.html,2018,"immigrant, migrant"
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2018-12-31-CREC-2018-12-31-pt1-PgE1741-3.html,2018,immigration
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2018-12-31-CREC-2018-12-31-pt1-PgE1741.html,2018,"immigration, citizenship, deportation, border, visa, family separation, path to citizenship, mexico"
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2018-12-31-CREC-2018-12-31-pt1-PgH10602.html,2018,undocumented
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2018-12-31-CREC-2018-12-31-pt1-PgH10605-3.html,2018,"border, border security, mexico, cbp"
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2019-01-02-CREC-2019-01-02-pt1-PgD1334-2.html,2019,"wall, mexico"
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2019-01-02-CREC-2019-01-02-pt1-PgD1335-3.html,2019,visa
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2019-01-02-CREC-2019-01-02-pt1-PgH10607-6.html,2019,mexico
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2019-01-02-CREC-2019-01-02-pt1-PgH10607-8.html,2019,mexico
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2019-01-02-CREC-2019-01-02-pt1-PgH10608.html,2019,wall
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2019-01-02-CREC-2019-01-02-pt1-PgH10609.html,2019,refugee
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2019-01-02-CREC-2019-01-02-pt1-PgS8051-8.html,2019,"border, border security"
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2019-01-02-CREC-2019-01-02-pt1-PgS8057.html,2019,border
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2019-01-02-CREC-2019-01-02-pt1-PgS8061.html,2019,border
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2019-01-04-CREC-2019-01-04-pt1-PgD17-4.html,2019,visa
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2019-01-04-CREC-2019-01-04-pt1-PgH220-4.html,2019,immigration
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2019-01-04-CREC-2019-01-04-pt1-PgH225-8.html,2019,"immigrant, migrant, border, border security"
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2019-01-04-CREC-2019-01-04-pt1-PgH227-4.html,2019,"immigration, border, mexico"
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2019-01-04-CREC-2019-01-04-pt1-PgS25-6.html,2019,"border, border security, cbp"
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2019-01-04-CREC-2019-01-04-pt1-PgS26-3.html,2019,mexico
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2019-01-04-CREC-2019-01-04-pt1-PgS27-4.html,2019,"border, refugee"
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2019-01-04-CREC-2019-01-04-pt1-PgS27-5.html,2019,"border, refugee"
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2019-01-04-CREC-2019-01-04-pt1-PgS32-4.html,2019,"immigration, border, wall, border security, mexico"
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2019-01-08-CREC-2019-01-08-pt1-PgS35-7.html,2019,"immigration, immigrant, migrant, border, border security"
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2019-01-08-CREC-2019-01-08-pt1-PgS36.html,2019,"border, refugee, border security"
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2019-01-08-CREC-2019-01-08-pt1-PgS37.html,2019,"immigration, border, wall, border security, mexico"
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2019-01-08-CREC-2019-01-08-pt1-PgS38-5.html,2019,"immigration, immigrant, migrant, border, asylum, refugee, unauthorized, wall, detention, border security, mexico, ice, cbp"
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2019-01-08-CREC-2019-01-08-pt1-PgS48.html,2019,mexico
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2019-01-08-CREC-2019-01-08-pt1-PgS49-2.html,2019,"immigration, immigrant, migrant, border, asylum, wall, visa, border security, mexico, ice, cbp"
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2019-01-08-CREC-2019-01-08-pt1-PgS63.html,2019,border
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2019-01-08-CREC-2019-01-08-pt1-PgS64.html,2019,"immigrant, migrant"
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2019-01-08-CREC-2019-01-08-pt1-PgS66-3.html,2019,"border, border security, cbp"
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2019-01-08-CREC-2019-01-08-pt1-PgS67.html,2019,"border, wall, mexico"
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2019-01-08-CREC-2019-01-08-pt1-PgS68-2.html,2019,mexico
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2019-01-08-CREC-2019-01-08-pt1-PgS70-2.html,2019,"border, mexico"
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2019-01-08-CREC-2019-01-08-pt1-PgS72-4.html,2019,"immigration, immigrant, migrant, citizenship, border, asylum, wall, daca, dreamer, border security, path to citizenship, mexico"
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2019-01-09-CREC-2019-01-09-pt1-PgS103-3.html,2019,mexico
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2019-01-09-CREC-2019-01-09-pt1-PgS103.html,2019,migrant
