file_id,date_standard,chamber,speaker_full,speaker_last,party,title,is_speech,speech_category,speech_summary,immigration_terms,text_excerpt,text_length
CREC-2020-02-10-CREC-2020-02-10-pt1-PgS961-5,2020-02-10,Senate,BUDGET OF THE UNITED STATES GOVERNMENT FOR FISCAL YEAR,YEAR,,PRESIDENTIAL MESSAGE,True,other,"From the Congressional Record Online through the Government Publishing Office PRESIDENTIAL MESSAGE ______ BUDGET OF THE UNITED STATES GOVERNMENT FOR FISCAL YEAR 2021--PM 45 The PRESIDING OFFICER laid before the Senate the following message from the President of the United States, together with an ac...","border, mexico","
[Congressional Record Volume 166, Number 27 (Monday, February 10, 2020)]
[Senate]
[Pages S961-S962]
From the Congressional Record Online through the Government Publishing Office [www.gpo.gov]




                          PRESIDENTIAL MESSAGE

                                 ______
                                 

   BUDGET OF THE UNITED STATES GOVERNMENT FOR FISCAL YEAR 2021--PM 45

  The PRESIDING OFFICER laid before the Senate the following message 
from the President of the United States...",9306
CREC-2020-02-10-CREC-2020-02-10-pt1-PgS966-5,2020-02-10,Senate,Mr. BROWN,BROWN,,BUDGET PROPOSAL,True,other,"From the Congressional Record Online through the Government Publishing Office BUDGET PROPOSAL Mr. BROWN. Mr. President, thank you, and I thank the Republican leader. Last month, while this body was trying, as we know--and failing--to hold the President accountable for betraying the American people, ...",wall,"
[Congressional Record Volume 166, Number 27 (Monday, February 10, 2020)]
[Senate]
[Pages S966-S967]
From the Congressional Record Online through the Government Publishing Office [www.gpo.gov]




                            BUDGET PROPOSAL

  Mr. BROWN. Mr. President, thank you, and I thank the Republican 
leader.
  Last month, while this body was trying, as we know--and failing--to 
hold the President accountable for betraying the American people, 
President Trump went to Davos, and he doubled...",6591
CREC-2020-02-11-CREC-2020-02-11-pt1-PgH1039-4,2020-02-11,House,Mr. GIANFORTE,GIANFORTE,,REPUBLICAN STUDY COMMITTEE'S GEAR TASK FORCE,True,border_security,"From the Congressional Record Online through the Government Publishing Office REPUBLICAN STUDY COMMITTEE'S GEAR TASK FORCE The SPEAKER pro tempore (Mrs. McBath). Under the Speaker's announced policy of January 3, 2019, the gentleman from Montana (Mr. Gianforte) is recognized for 60 minutes as the de...","immigration, immigrant, migrant, border, asylum, wall, border security","
[Congressional Record Volume 166, Number 28 (Tuesday, February 11, 2020)]
[House]
[Pages H1039-H1044]
From the Congressional Record Online through the Government Publishing Office [www.gpo.gov]




              REPUBLICAN STUDY COMMITTEE'S GEAR TASK FORCE

  The SPEAKER pro tempore (Mrs. McBath). Under the Speaker's announced 
policy of January 3, 2019, the gentleman from Montana (Mr. Gianforte) 
is recognized for 60 minutes as the designee of the minority leader.
  Mr. GIANFORTE. Madam Speake...",37802
CREC-2020-02-11-CREC-2020-02-11-pt1-PgS973-2,2020-02-11,Senate,Mr. THUNE,THUNE,R,ECONOMIC GROWTH,True,other,"From the Congressional Record Online through the Government Publishing Office ECONOMIC GROWTH Mr. THUNE. Madam President, last Tuesday, the President delivered his State of the Union Address. He discussed some of our biggest accomplishments over the past 3 years, and, of course, chief among those ac...",mexico,"
[Congressional Record Volume 166, Number 28 (Tuesday, February 11, 2020)]
[Senate]
[Pages S973-S974]
From the Congressional Record Online through the Government Publishing Office [www.gpo.gov]




                            ECONOMIC GROWTH

  Mr. THUNE. Madam President, last Tuesday, the President delivered his 
State of the Union Address. He discussed some of our biggest 
accomplishments over the past 3 years, and, of course, chief among 
those accomplishments is the economic progress we have...",5990
CREC-2020-02-11-CREC-2020-02-11-pt1-PgS981-2,2020-02-11,Senate,Mr. BARRASSO,BARRASSO,,Unknown,True,other,"From the Congressional Record Online through the Government Publishing Office The 2020 Election Mr. BARRASSO. Madam President, I come to the floor as the Democrats seem to be in complete disarray with the voting right now that is underway in New Hampshire. For all of their anger and for all of their...",border,"
[Congressional Record Volume 166, Number 28 (Tuesday, February 11, 2020)]
[Senate]
[Page S981]
From the Congressional Record Online through the Government Publishing Office [www.gpo.gov]



                           The 2020 Election

  Mr. BARRASSO. Madam President, I come to the floor as the Democrats 
seem to be in complete disarray with the voting right now that is 
underway in New Hampshire. For all of their anger and for all of their 
outrage, they have failed to tap into all of the grea...",3364
CREC-2020-02-11-CREC-2020-02-11-pt1-PgS982,2020-02-11,Senate,Mr. WHITEHOUSE,WHITEHOUSE,,Unknown,True,children,"From the Congressional Record Online through the Government Publishing Office Climate Change Mr. WHITEHOUSE. Mr. President, I am here again, as the Senate returns to regular business, to call us again to respond to the threat of climate change. Here on the floor today, things seem back to normal. Th...",ice,"
[Congressional Record Volume 166, Number 28 (Tuesday, February 11, 2020)]
[Senate]
[Pages S982-S984]
From the Congressional Record Online through the Government Publishing Office [www.gpo.gov]



                             Climate Change

  Mr. WHITEHOUSE. Mr. President, I am here again, as the Senate returns 
to regular business, to call us again to respond to the threat of 
climate change. Here on the floor today, things seem back to normal. 
The floor is empty. We have a Senator instead of...",16357
CREC-2020-02-11-CREC-2020-02-11-pt1-PgS994-2,2020-02-11,Senate,SENATE CONCURRENT RESOLUTION,RESOLUTION,,Unknown,True,children,"From the Congressional Record Online through the Government Publishing Office SENATE CONCURRENT RESOLUTION 36--SUPPORTING THE FARMERS BILL OF RIGHTS Mr. BOOKER (for himself and Mr. Merkley) submitted the following concurrent resolution; which was referred to the Committee on Agriculture, Nutrition, ...",wall,"
[Congressional Record Volume 166, Number 28 (Tuesday, February 11, 2020)]
[Senate]
[Pages S994-S995]
From the Congressional Record Online through the Government Publishing Office [www.gpo.gov]




 SENATE CONCURRENT RESOLUTION 36--SUPPORTING THE FARMERS BILL OF RIGHTS

  Mr. BOOKER (for himself and Mr. Merkley) submitted the following 
concurrent resolution; which was referred to the Committee on 
Agriculture, Nutrition, and Forestry:

                            S. Con. Res. 36

       Whereas...",10140
CREC-2020-02-12-CREC-2020-02-12-pt1-PgH1113-8,2020-02-12,House,Mr. GUEST,GUEST,,CONTROL OUR BORDERS,True,other,"From the Congressional Record Online through the Government Publishing Office CONTROL OUR BORDERS (Mr. GUEST asked and was given permission to address the House for 1 ] minute and to revise and extend his remarks.) Mr. GUEST. Madam Speaker, as a member of the Committee on Homeland Security, I rise t...","border, wall","
[Congressional Record Volume 166, Number 29 (Wednesday, February 12, 2020)]
[House]
[Pages H1113-H1114]
From the Congressional Record Online through the Government Publishing Office [www.gpo.gov]




                          CONTROL OUR BORDERS

  (Mr. GUEST asked and was given permission to address the House for 1

[[Page H1114]]

minute and to revise and extend his remarks.)
  Mr. GUEST. Madam Speaker, as a member of the Committee on Homeland 
Security, I rise today to express my strong oppo...",1393
CREC-2020-02-12-CREC-2020-02-12-pt1-PgH1114-4,2020-02-12,House,Ms. PORTER,PORTER,,THE PRESIDENT'S BUDGET,True,border_security,"From the Congressional Record Online through the Government Publishing Office THE PRESIDENT'S BUDGET The SPEAKER pro tempore (Ms. Craig). Under the Speaker's announced policy of January 3, 2019, the gentlewoman from California (Ms. Porter) is recognized for 60 minutes as the designee of the majority...","immigration, border, wall","
[Congressional Record Volume 166, Number 29 (Wednesday, February 12, 2020)]
[House]
[Pages H1114-H1117]
From the Congressional Record Online through the Government Publishing Office [www.gpo.gov]




                         THE PRESIDENT'S BUDGET

  The SPEAKER pro tempore (Ms. Craig). Under the Speaker's announced 
policy of January 3, 2019, the gentlewoman from California (Ms. Porter) 
is recognized for 60 minutes as the designee of the majority leader.
  Ms. PORTER. Madam Speaker, when Dona...",22811
CREC-2020-02-12-CREC-2020-02-12-pt1-PgH1118,2020-02-12,House,Mr. YOHO,YOHO,,E-VERIFY IS THE SOLUTION TO ILLEGAL IMMIGRATION,True,general,"From the Congressional Record Online through the Government Publishing Office {time} 1800 E-VERIFY IS THE SOLUTION TO ILLEGAL IMMIGRATION The SPEAKER pro tempore. Under the Speaker's announced policy of January 3, 2019, the gentleman from Florida (Mr. Yoho) is recognized for 60 minutes as the design...","immigration, immigrant, migrant, citizenship, visa","
[Congressional Record Volume 166, Number 29 (Wednesday, February 12, 2020)]
[House]
[Pages H1118-H1119]
From the Congressional Record Online through the Government Publishing Office [www.gpo.gov]




                              {time}  1800
            E-VERIFY IS THE SOLUTION TO ILLEGAL IMMIGRATION

  The SPEAKER pro tempore. Under the Speaker's announced policy of 
January 3, 2019, the gentleman from Florida (Mr. Yoho) is recognized 
for 60 minutes as the designee of the minority leader.
  ...",11116
CREC-2020-02-12-CREC-2020-02-12-pt1-PgH1119,2020-02-12,House,Mr. SOTO,SOTO,,HONORING JOSEPHINE M. HOWARD,True,legal_status,"From the Congressional Record Online through the Government Publishing Office HONORING JOSEPHINE M. HOWARD The SPEAKER pro tempore. Under the Speaker's announced policy of January 3, 2019, the Chair recognizes the gentleman from Florida (Mr. Soto) for 30 minutes. Mr. SOTO. Madam Speaker, in honor of...",amnesty,"
[Congressional Record Volume 166, Number 29 (Wednesday, February 12, 2020)]
[House]
[Pages H1119-H1121]
From the Congressional Record Online through the Government Publishing Office [www.gpo.gov]




                      HONORING JOSEPHINE M. HOWARD

  The SPEAKER pro tempore. Under the Speaker's announced policy of 
January 3, 2019, the Chair recognizes the gentleman from Florida (Mr. 
Soto) for 30 minutes.
  Mr. SOTO. Madam Speaker, in honor of Black History Month, I want to 
recognize Josep...",19485
CREC-2020-02-12-CREC-2020-02-12-pt1-PgH1121,2020-02-12,House,Mr. GROTHMAN,GROTHMAN,,CONGRESS MUST DEAL WITH OUTSTANDING IMMIGRATION ISSUES,True,children,"From the Congressional Record Online through the Government Publishing Office CONGRESS MUST DEAL WITH OUTSTANDING IMMIGRATION ISSUES The SPEAKER pro tempore. Under the Speaker's announced policy of January 3, 2019, the Chair recognizes the ] gentleman from Wisconsin (Mr. Grothman) for 30 minutes. Mr...","immigration, immigrant, migrant, citizenship, border, asylum, wall, mexico, ice","
[Congressional Record Volume 166, Number 29 (Wednesday, February 12, 2020)]
[House]
[Pages H1121-H1123]
From the Congressional Record Online through the Government Publishing Office [www.gpo.gov]




         CONGRESS MUST DEAL WITH OUTSTANDING IMMIGRATION ISSUES

  The SPEAKER pro tempore. Under the Speaker's announced policy of 
January 3, 2019, the Chair recognizes the

[[Page H1122]]

gentleman from Wisconsin (Mr. Grothman) for 30 minutes.
  Mr. GROTHMAN. Madam Speaker, today I would like t...",9350
CREC-2020-02-12-CREC-2020-02-12-pt1-PgS1005-2,2020-02-12,Senate,Mr. WICKER,WICKER,,EXECUTIVE CALENDAR,True,other,"From the Congressional Record Online through the Government Publishing Office EXECUTIVE CALENDAR The PRESIDING OFFICER. The clerk will report the next nomination. The legislative clerk read the nomination of John Fitzgerald Kness, of Illinois, to be United States District Judge for the Northern Dist...",mexico,"
[Congressional Record Volume 166, Number 29 (Wednesday, February 12, 2020)]
[Senate]
[Page S1005]
From the Congressional Record Online through the Government Publishing Office [www.gpo.gov]


                           EXECUTIVE CALENDAR

  The PRESIDING OFFICER. The clerk will report the next nomination.
  The legislative clerk read the nomination of John Fitzgerald Kness, 
of Illinois, to be United States District Judge for the Northern 
District of Illinois.
  The PRESIDING OFFICER. The ques...",3049
CREC-2020-02-12-CREC-2020-02-12-pt1-PgS1006-3,2020-02-12,Senate,Mr. KAINE,KAINE,,DIRECTING THE REMOVAL OF UNITED STATES ARMED FORCES FROM HOSTILITIES,True,children,"From the Congressional Record Online through the Government Publishing Office DIRECTING THE REMOVAL OF UNITED STATES ARMED FORCES FROM HOSTILITIES AGAINST THE ISLAMIC REPUBLIC OF IRAN THAT HAVE NOT BEEN AUTHORIZED BY CONGRESS--MOTION TO PROCEED Mr. KAINE. Madam President, I move to proceed to S.J. R...","immigrant, migrant, wall","
[Congressional Record Volume 166, Number 29 (Wednesday, February 12, 2020)]
[Senate]
[Pages S1006-S1012]
From the Congressional Record Online through the Government Publishing Office [www.gpo.gov]




 DIRECTING THE REMOVAL OF UNITED STATES ARMED FORCES FROM HOSTILITIES 
 AGAINST THE ISLAMIC REPUBLIC OF IRAN THAT HAVE NOT BEEN AUTHORIZED BY 
                      CONGRESS--MOTION TO PROCEED

  Mr. KAINE. Madam President, I move to proceed to S.J. Res. 68.
  The PRESIDING OFFICER. The clerk will...",55929
CREC-2020-02-12-CREC-2020-02-12-pt1-PgS1012,2020-02-12,Senate,Mr. MURPHY,MURPHY,,DIRECTING THE REMOVAL OF UNITED STATES ARMED FORCES FROM HOSTILITIES,True,legal_status,From the Congressional Record Online through the Government Publishing Office DIRECTING THE REMOVAL OF UNITED STATES ARMED FORCES FROM HOSTILITIES AGAINST THE ISLAMIC REPUBLIC OF IRAN THAT HAVE NOT BEEN AUTHORIZED BY CONGRESS The PRESIDING OFFICER. The clerk will report the joint resolution by title...,"immigration, border, unauthorized, mexico, ice","
[Congressional Record Volume 166, Number 29 (Wednesday, February 12, 2020)]
[Senate]
[Pages S1012-S1036]
From the Congressional Record Online through the Government Publishing Office [www.gpo.gov]




 DIRECTING THE REMOVAL OF UNITED STATES ARMED FORCES FROM HOSTILITIES 
 AGAINST THE ISLAMIC REPUBLIC OF IRAN THAT HAVE NOT BEEN AUTHORIZED BY 
                                CONGRESS

  The PRESIDING OFFICER. The clerk will report the joint resolution by 
title.
  The senior assistant legislative...",205593
CREC-2020-02-12-CREC-2020-02-12-pt1-PgS1039-8,2020-02-12,Senate,EC,EC,,EXECUTIVE AND OTHER COMMUNICATIONS,True,other,"From the Congressional Record Online through the Government Publishing Office EXECUTIVE AND OTHER COMMUNICATIONS The following communications were laid before the Senate, together with accompanying papers, reports, and documents, and were referred as indicated: EC-3961. A communication from the Secr...",border,"
[Congressional Record Volume 166, Number 29 (Wednesday, February 12, 2020)]
[Senate]
[Pages S1039-S1040]
From the Congressional Record Online through the Government Publishing Office [www.gpo.gov]




                   EXECUTIVE AND OTHER COMMUNICATIONS

  The following communications were laid before the Senate, together 
with accompanying papers, reports, and documents, and were referred as 
indicated:

        EC-3961. A communication from the Secretary of the 
     Treasury, transmitting, ...",14209
